Comunidad,Registro,Nº Orden,Municipio,Diócesis,Título,Tipo,Templo y dep. comp. ,Titular,Título dist. de cert. eclesiástica ,Total ,Observación ,Observac_general 
Castilla y León,Cistierna-la Vecilla,16,Llanaves de la Reina,León,Rústica,Rústico,,Parroquia de el Salvador de Llánaves de la Reina,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Cistierna-la Vecilla,17,Llanaves de la Reina,León,Rústica,Rústico,,Parroquia de el Salvador de Llánaves de la Reina,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Cistierna-la Vecilla,54,Maraña,León,Boyeria,Rústico,,Diócesis de León,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Cistierna-la Vecilla,117,Valderrueda,León,Rústica,Rústico,,Parroquia de el Salvador de Valderrueda,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Cistierna-la Vecilla,221,La Ercina,León,Boca Valdetoro,Rústico,,Diócesis de León,No,1,Inmatriculado y Vendido,Otros Titulares
Castilla y León,Cistierna-la Vecilla,168,Las Bodas,León,Solar,Solar,,Parroquia de San Pelayo de la Bodas,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Cistierna-la Vecilla,255,Vega de Gordon,León,Solar,Solar,,Parroquia de San Pedro Apóstol de Beberino,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Cistierna-la Vecilla,15,Siero de la Reina,León,Solar,Solar,,Parroquia de Santiago Apóstol de Siero de la Reina,No,1,Inmatriculado y Vendido,Otros Titulares
Castilla y León,Cistierna-la Vecilla,203,La Ercina,León,Urbana,Urbana,,Parroquia de la Asunción de Nuestra Señora de la Ercina,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Cistierna-la Vecilla,118,Villacorta,León,Urbana,Urbana,,Parroquia de el Salvador de Valderrueda,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Frechilla,63,Villada,Palencia,"Urbana, Al Sitio de Tras la Eras",Finca Urbana,,Diócesis de Palencia,No,1,No se Puede Comprobar por Falta de Datos,Faltan datos para identificar
Castilla y León,Leon N.º 01,1,León,León,Convento Santísima Trinidad y Virgen del Carmen,Rústico,,"Comunidad de la Carmelitas Descalzas, Convento de la Santisima Trinidad y Virgen del Carmen de León",Sí,1,"Titular Comunidad Carmelitas Descalzas, Convento Santisima Trinidad y Virgen del Carmen de León",Comunidades religiosas/Otras Entidades religiosas
Castilla y León,Leon N.º 02,178,Villaobispo de la Regueras,León,C/ Iglesia 50,Cementerio,Si,Parroquia de la Anunciación de Nuestra Señora de Villaobispo de la Regueras,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 02,91,Solanilla,León,C/ Iglesia,Iglesia,Si,Parroquia de San Estéban Protomartir de Solanilla,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 02,104,Villalboñe,León,C/ Iglesia 2,Iglesia,Si,Parroquia de San Estéban Protomartir de Solanilla,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 02,136,Paraje la Reguera Par 997 Pol 29,León,Rústica,Rústico,,Diócesis de León,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 02,137,Paraje los Picones Par 1140 Pol 30,León,Rústica,Rústico,,Diócesis de León,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 02,6,San Andrés del Rabanedo,León,Paraje la Vega Par 346 Pol 5,Rústico,No,Diócesis de León,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 02,156,Vegas del Condado,León,Paraje Prados Nuevos Par 163 Pol 405,Rústico,No,Diócesis de León,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 02,162,Villaquilambre,León,Paraje Pago de la Huelga Par 31 Pol 19,Rústico,,Parroquia de San Miguel Arcángel de Navatejera,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 03,5,León,León,No Consta,Finca Urbana,No Consta,Obispado de León,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 03,4,León,León,Iglesia Parroquial,Iglesia,Si,Parroquia de San Miguel de Oteruelo,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 03,12,León,León,Iglesia Uso Diocesis,Iglesia,Si,Diócesis de León,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 03,8,León,León,Dependencia Afin Obispado León,Obispado,Si,Diócesis de León,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 04,221,Formigones,León,Casa Rectoral,Casa Rectoral,Si,Parroquia de San Martín de Formigones,No,1,Inmatriculado y Vendido,Otros Titulares
Castilla y León,Leon N.º 04,146,Omañas,León,"Edificacion de Vivienda y Servicios Anejos, Patio y Huerto Rectoral",Casa y Huerta,,Parroquia de San Nicolás de la Omañas,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 04,147,Omañas,León,Cementerio,Cementerio,Si,Parroquia de San Nicolás de la Omañas,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 04,236,Ribaseca,León,Cementerio,Cementerio,Si,Parroquia de Santiago Apóstol de Ribaseca,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 04,232,Riocastrillo de Ordas,León,Iglesia,Iglesia,Si,Diócesis de León,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 04,175,Velilla de la Reina,León,Iglesia,Iglesia,Si,Parroquia de San Pelayo de Velilla de Riello,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 04,56,Villarroque L,León,Iglesia,Iglesia,Si,Parroquia de San Miguel de Villarroquel,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 04,188,Riello,León,Rústica,Rústico,,"Parroquia de San Pelayo, Manzanera de Omaña",No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 04,189,Riello,León,Rústica,Rústico,,"Parroquia de San Pelayo, Manzanera de Omaña",No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 04,190,Riello,León,Rústica,Rústico,,"Parroquia de San Pelayo, Manzanera de Omaña",No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 04,191,Riello,León,Rústica,Rústico,,"Parroquia de San Pelayo, Manzanera de Omaña",No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 04,192,Riello,León,Rústica,Rústico,,"Parroquia de San Pelayo, Manzanera de Omaña",No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 04,193,Riello,León,Rústica,Rústico,,"Parroquia de San Pelayo, Manzanera de Omaña",No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 04,121,Villacidayo,León,Solar,Solar,,Diócesis de León,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Leon N.º 04,245,Villafañe,León,Solar,Solar,,Parroquia de San Miguel Arcángel de Villafañe,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Lerma,82,Puentedura,Burgos,Cementerio Parroquial,Cementerio Parroquial,Si,Parroquia de Puentedura,Sí,1,Titular Ayuntamiento 2003 Cedido,Otros Titulares
Castilla y León,Lerma,151,Zael,Burgos,Cementerio Parroquial,Cementerio Parroquial,Si,Parroquia de Zael,Sí,1,Titular Ayuntamiento 2013 Cedido,Otros Titulares
Castilla y León,Medina del Campo-Nava del Rey,1,Medina del Campo,Valladolid,Ermita de San Roque,Rústico,,Arzobispado de Valladolid,No,1,Titular Ayuntamiento Inscrita Tiempo Inmemorial,Otros Titulares
Castilla y León,Medina del Campo-Nava del Rey,2,Medina del Campo,Valladolid,Ermina del Amparo,Urbana,,Arzobispado de Valladolid,No,1,Titular Ayuntamiento Inscrita Tiempo Inmemorial,Otros Titulares
Castilla y León,Peñafiel,8,Peñafiel,Valladolid,Templo,,Si,Arzobispado de Valladolid,No,1,"No hay Constancia, Ni Sabemos a qué se Refiere",Faltan datos para identificar
Castilla y León,Peñaranda de Bracamonte,4,Arabayona de Mogica,Salamanca,"Rustica Parcela 98 Poligono 6. de 3 Hectareas, 41 Areas y 20 Centiareas",Rústico,,Obispado de Salamanca,No,1,Vendido,Otros Titulares
Castilla y León,Piedrahita,33,Casas de Sebastián Pérez,Ávila,Agrario,Agrario,,Parroquia de Santiago Apóstol,No,1,"No se Sabe a qué Inmuebles Ni Localidad se Refiere, Puesto que Sebastián Pérez no Tiene Anejos. no hay Ninguna Parroquia Llamada Santiago Apóstol",Faltan datos para identificar
Castilla y León,Piedrahita,85,Manjabalago,Ávila,Cereal,Cereal,,Obispado de Ávila,Sí,1,De la 2 que Salen como Cereal no hay Más que Una de Cereal. no se Sabe a qué se Refiere,Otros / Errores
Castilla y León,Piedrahita,267,Tormellas,Ávila,Iglesia,Iglesia,Si,Parroquia de Santiago Apóstol,No,1,No se Sabe a qué Parroquia se Refiere Porque no Tiene Anejos. el Nombre Titular de Tormellas es Asunción de Nuestra Señora,Faltan datos para identificar
Castilla y León,Piedrahita,32,Casas de Sebastián Pérez,Ávila,Templo Parroquial,Templo Parroquial,Si,Parroquia de Santiago Apóstol,No,1,"No se Sabe a qué Inmuebles Ni Localidad se Refiere, Puesto que Sebastián Pérez no Tiene Anejos",Faltan datos para identificar
Castilla y León,Piedrahita,266,Tormellas,Ávila,Templo Parroquial,Templo Parroquial,Si,Parroquia de Santiago Apóstol,No,1,No se Sabe a qué Parroquia se Refiere Porque no Tiene Anejos. el Nombre Titular de Tormellas es Asunción de Nuestra Señora.,Faltan datos para identificar
Castilla y León,Piedrahita,248,Santa María del Berrocal,Ávila,Torre de la Iglesia,Torre de la Iglesia,Si,Parroquia de Nuestra Señora de la Asunción,No,1,Se Conservó la Torre y el Coro de la Iglesia Antigua Pero Actualmente Está Registrado Todo el Templo en Otro Registro,Otros / Errores
Castilla y León,Ponferrada N.º 01,40,Carracedo de Compludo,Astorga,"Inmueble de Naturaleza Urbana Situado en Lg Carracedo de Compludo, Uno, de la Localidad de Carracedo de Compludo, Ayuntamiento de Ponferrada",Casa Rectoral,Si,Diócesis de Astorga,No,1,Vendido 2013,Otros Titulares
Castilla y León,Ponferrada N.º 01,48,Villanueva de Valdueza,Astorga,"Inmueble de Naturaleza Urbana Situado en el Paraje Montoiro de la Localidad de Villanueva de Valdueza, Ayuntamiento de Ponferrada",Cementerio,,Diócesis de Astorga,No,1,Titular Junta Vecinal Donado 2020,Otros Titulares
Castilla y León,Ponferrada N.º 01,50,Bouzas de Valdueza,Astorga,"Edificio en Bouzas de Valdueza, Ayuntamiento de Ponferrada, en el Paraje de Bouzas. Está Ubicado en Una Parcela",Edificio/ Almacén,,Diócesis de Astorga,No,1,Casa Vendido Antes 1998,Otros Titulares
Castilla y León,Ponferrada N.º 02,39,Benuza,Astorga,Cementerio Lomba de Cabrera,Cementerio,Si,Diócesis de Astorga,No,1,Titular Junta Vecinal Donado 2005,Otros Titulares
Castilla y León,Ponferrada N.º 02,96,Castropoda Me,Astorga,Cementerio de Calamocos,Cementerio,Si,Diócesis de Astorga,No,1,Titular Junta Vecinal Donado 2020,Otros Titulares
Castilla y León,Ponferrada N.º 02,113,Cubillos del Sil,Astorga,Cementerio de Fresnedo del Sil,Cementerio,Si,Diócesis de Astorga,No,1,Titular Ayuntamiento Donado 2014,Otros Titulares
Castilla y León,Ponferrada N.º 02,204,Palacios del Sil,León,Iglesia,,Si,Parroquia de Santa Leocadia de Susañe del Sil,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Ponferrada N.º 02,205,Palacios del Sil,León,Iglesia,,Si,Parroquia de Santa Leocadia de Susañe del Sil,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Ponferrada N.º 02,310,Villablino,León,Casa Rectora,,Si,Parroquia de San Adriano de Rabanal de Abajo,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Sahagún,82,Sahelices Payuelo,León,Almacen,Almacén,,Diócesis de León,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Sahagún,132,Renedo Val,León,Casa Rectoral,Casa Rectoral,Si,Parroquia de San Pedro y San Esteban,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Sahagún,17,Cea,León,Cementerio,Cementerio,Si,Parroquia de Asunción de Nuestra Señora,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Sahagún,9,Bercianos,León,Ermita,Ermita,Si,Ayuntamiento Bercianos del Camino Real,Sí,1,Titular Ayuntamiento Bercianos del Camino Real,Otros Titulares
Castilla y León,Sahagún,5,Almanza,León,Prado,Prado,,Parroquia de Santa María Caballeros,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Sahagún,3,Almanza,León,Tierra,Tierra,,Diócesis de León,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Sahagún,4,Almanza,León,Tierra,Tierra,,Diócesis de León,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Salamanca N.º 05,1,Cabrerizos,Salamanca,Parroquia,Parroquia,Si,Diocesis Católica de Salamanca,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Castilla y León,Saldaña,112,Valderrábano de Valdavia,Palencia,"Cementerio en C/ Diseminados, 2",Cementerio,Si,Diócesis de Palencia,No,1,No Aparece Bien,Faltan datos para identificar
Castilla y León,Santa Maria la Real de Nieva,52,Martín Muñoz de la Posadas,Segovia,Edif. 1 Planta Destino Religioso,Edificación C,Si,Obispado de Segovia,No,1,Falta de Información para Identificar el Bien,Faltan datos para identificar
Castilla y León,Santa Maria la Real de Nieva,23,Coca,Segovia,Solar,Solar,No,Obispado de Segovia,No,1,Falta de Información para Identificar el Bien,Faltan datos para identificar
Castilla y León,Segovia N.º 02,41,El Espinar,Segovia,"Finca Urbana. Destino Religioso,",Edificación C,Si,Diócesis de Segovia,No,1,Falta de Información para Identificar el Bien,Faltan datos para identificar
Castilla y León,Segovia N.º 02,39,El Espinar,Segovia,Finca Urbana. Destino Residencial,Edificio,,Diócesis de Segovia,No,1,Falta de Información para Identificar el Bien,Faltan datos para identificar
Castilla y León,Segovia N.º 02,25,Escobar de Polendos,Segovia,"Finca Urbana. Destino Religioso,",Edificio,,Diócesis de Segovia,No,1,Falta de Información para Identificar el Bien,Faltan datos para identificar
Castilla y León,Segovia N.º 02,26,Escobar de Polendos,Segovia,"Finca Urbana. Destino Religioso,",Edificio,,Diócesis de Segovia,No,1,Falta de Información para Identificar el Bien,Faltan datos para identificar
Castilla y León,Segovia N.º 02,35,El Espinar,Segovia,"Parcela Resultante N-1,",Solar,,"Diocesis de Segovia (32, 67 %)",Sí,1,Falta de Información para Identificar el Bien,Faltan datos para identificar
Castilla y León,Segovia N.º 02,42,El Espinar,Segovia,"Finca Urbana con 3 Edificaciones: 1 Destinada a Uso Religioso, 1 Destina a Uso Residencial y 1 Destinada a Uso Almacén",Urbana con Edificacion,,Diócesis de Segovia,No,1,Falta de Información para Identificar el Bien,Faltan datos para identificar
Castilla y León,"Segovia N.º 03, Merc. y B.M",2,Espirdo,Segovia,Casa Parroquial Rectora,Casa Parroquial,Si,Parroquia de Espirdo,No,1,Falta de Información para Identificar el Bien,Faltan datos para identificar
Castilla y León,"Segovia N.º 03, Merc. y B.M",3,Espirdo,Segovia,Edificio con Destino Religioso,Edificación C,Si,Diócesis de Segovia,No,1,Falta de Información para Identificar el Bien,Faltan datos para identificar
Castilla y León,"Segovia N.º 03, Merc. y B.M",8,La Higuera,Segovia,Vivienda Unifamiliar,Edificación Destino Residencial,,Obispado de Segovia,No,1,Vendido,Otros Titulares
Castilla y León,"Segovia N.º 03, Merc. y B.M",43,Santiuste de Pedraza,Segovia,Edificio Religioso,Edificio Religioso,Si,Obispado de Segovia,No,1,Falta de Información para Identificar el Bien,Faltan datos para identificar
Castilla y León,"Segovia N.º 03, Merc. y B.M",44,Santiuste de Pedraza,Segovia,Edificio Religioso,Edificio Religioso,Si,Obispado de Segovia,No,1,Falta de Información para Identificar el Bien,Faltan datos para identificar
Castilla y León,"Segovia N.º 03, Merc. y B.M",15,Martin Miguel,Segovia,Solar,Solar,,Diócesis de Segovia,No,1,Falta de Información para Identificar el Bien,Faltan datos para identificar
Castilla y León,"Segovia N.º 03, Merc. y B.M",79,Vegas de Matute,Segovia,Suelo Sin Edificar,Solar,,Obispado de Segovia,No,1,Falta de Información para Identificar el Bien,Faltan datos para identificar
Castilla y León,"Segovia N.º 03, Merc. y B.M",75,Valseca,Segovia,Tierra de Labor,Terreno,,Capellania de San Isidro de Valseca,No,1,Falta de Información para Identificar el Bien,Faltan datos para identificar
Castilla y León,"Segovia N.º 03, Merc. y B.M",78,Vegas de Matute,Segovia,Parcela de Terreno,Terreno,,Obispado de Segovia,No,1,Falta de Información para Identificar el Bien,Faltan datos para identificar
Castilla y León,"Segovia N.º 03, Merc. y B.M",54,Torrecaball Eros,Segovia,Urbana y Rústica,Urbana y Rústica,,Obispado de Segovia (nuda Propiedad),No,1,Falta de Información para Identificar el Bien,Faltan datos para identificar
Castilla y León,Sepulveda,4,Arahuetes,Segovia,Huerto Curato,Rústico,,Obispado de Segovia,Sí,1,Falta de Información para Identificar el Bien,Faltan datos para identificar
Castilla y León,Sepulveda,27,Carrascal del Río,Segovia,Rústica,Rústico,,Obispado de Segovia,No,1,Falta de Información para Identificar el Bien,Faltan datos para identificar
