fecha,cod_ine,municipio_distrito,casos_confirmados_ultimos_14dias,tasa_incidencia_acumulada_ultimos_14dias,casos_confirmados_totales,tasa_incidencia_acumulada_total
2020-04-21,28089,Moraleja de Enmedio,,"93,35",21,"392,08"
2020-04-21,28155,Valdaracete,,"164,74",,"823,72"
2020-04-21,28116,Pozuelo del Rey,,"202,02",,"404,04"
2020-04-21,28118,Puebla de la Sierra,,0,,0
2020-04-21,28110,Perales de Tajuña,,0,7,"188,02"
2020-04-21,28160,Valdemorillo,19,"156,75",40,"330,01"
2020-04-21,28094,Navalafuente,,"377,83",6,"755,67"
2020-04-21,28167,Velilla de San Antonio,18,"144,08",62,"496,28"
2020-04-21,28176,Villanueva de la Cañada,35,"143,54",99,406
2020-04-21,28177,Villanueva del Pardillo,19,"112,5",73,"432,23"
2020-04-21,28100,Nuevo Baztán,,"30,09",26,"391,15"
2020-04-21,28175,Villamantilla,,0,7,"829,38"
2020-04-21,28174,Villamanta,,"234,63",11,"516,19"
2020-04-21,28029,Cabanillas de la Sierra,,"345,42",9,"1554,4"
2020-04-21,28037,Cenicientos,6,"305,97",19,"968,89"
2020-04-21,28902,Puentes Viejas,,"218,82",,"437,64"
2020-04-21,28013,Aranjuez,71,"111,93",405,"638,49"
2020-04-21,28038,Cercedilla,29,"387,34",91,"1215,44"
2020-04-21,28136,Santorcaz,,0,7,"1236,75"
2020-04-21,28049,Coslada,160,"180,99",737,"833,68"
2020-04-21,28091,Morata de Tajuña,,"64,37",85,"1094,37"
2020-04-21,28126,Robregordo,,0,,0
2020-04-21,28097,Navarredonda y San Mamés,,"1204,82",,"2409,64"
2020-04-21,28169,Venturada,,"70,82",,"212,46"
2020-04-21,28093,Navacerrada,,"71,74",13,"466,28"
2020-04-21,28088,Montejo de la Sierra,,0,,"279,33"
2020-04-21,28057,Fresno de Torote,,"83,26",14,"1165,7"
2020-04-21,28112,Pinilla del Valle,,0,,0
2020-04-21,28159,Valdemaqueda,,"116,96",,"467,84"
2020-04-21,28099,Navas del Rey,,"67,93",45,"1528,53"
2020-04-21,28101,Olmeda de las Fuentes,,0,,"1244,81"
2020-04-21,28028,Bustarviejo,,"56,27",,"281,37"
2020-04-21,28018,Becerril de la Sierra,11,"190,58",28,"485,1"
2020-04-21,28058,Fuenlabrada,226,"110,78",1340,"656,81"
2020-04-21,28062,Garganta de los Montes,,0,,"364,96"
2020-04-21,28113,Pinto,39,"73,37",198,"372,52"
2020-04-21,28003,Alameda del Valle,,0,,0
2020-04-21,28020,Berzosa del Lozoya,,"1315,79",,"1315,79"
2020-04-21,28137,Los Santos de la Humosa,,"59,56",19,"1131,63"
2020-04-21,28004,El Álamo,25,"253,22",57,"577,33"
2020-04-21,28109,Pelayos de la Presa,,"75,05",16,"600,38"
2020-04-21,28061,Galapagar,72,"217,06",188,"566,78"
2020-04-21,28066,Griñón,19,"164,56",76,"658,24"
2020-04-21,28063,Gargantilla del Lozoya y Pinilla de Buitrago,,0,,"1027,4"
2020-04-21,28008,Aldea del Fresno,12,"397,88",41,"1359,42"
2020-04-21,28035,Carabaña,,0,12,"686,5"
2020-04-21,28145,Talamanca de Jarama,8,"255,43",24,"766,28"
2020-04-21,28051,Chapinería,,0,6,"262,24"
2020-04-21,28040,Ciempozuelos,21,"81,82",163,"635,08"
2020-04-21,28002,Ajalvir,,"105,35",12,"252,84"
2020-04-21,28131,San Lorenzo de El Escorial,44,"248,38",101,"570,14"
2020-04-21,28064,Gascones,,0,,0
2020-04-21,28132,San Martín de la Vega,15,"73,66",73,"358,46"
2020-04-21,28092,Móstoles,465,"212,77",1724,"788,85"
2020-04-21,28074,Leganés,501,"254,43",2667,"1354,44"
2020-04-21,28024,Braojos,,0,,"1242,24"
2020-04-21,28050,Cubas de la Sagra,8,"144,27",22,"396,75"
2020-04-21,28009,Algete,24,"108,08",95,"427,83"
2020-04-21,28084,Mejorada del Campo,29,"118,34",163,"665,14"
2020-04-21,28075,Loeches,,"43,28",48,"692,54"
2020-04-21,28106,Parla,87,"63,64",641,"468,89"
2020-04-21,28060,Fuentidueña de Tajo,,0,16,"806,86"
2020-04-21,28011,Ambite,,"200,4",7,"1402,81"
2020-04-21,28153,Torremocha de Jarama,,0,8,"996,26"
2020-04-21,28012,Anchuelo,,"130,89",7,"916,23"
2020-04-21,28087,Los Molinos,10,"249,56",42,"1048,17"
2020-04-21,28144,Soto del Real,9,"91,87",59,"602,29"
2020-04-21,28166,Valverde de Alcalá,,0,6,"2255,64"
2020-04-21,28059,Fuente el Saz de Jarama,12,"140,52",25,"292,74"
2020-04-21,28070,Horcajo de la Sierra-Aoslos,,0,,"4411,76"
2020-04-21,28162,Valdeolmos-Alalpardo,,"73,8",10,369
2020-04-21,28033,Campo Real,,"33,2",22,"365,21"
2020-04-21,28156,Valdeavero,,0,7,"664,77"
2020-04-21,28173,Villamanrique de Tajo,,"146,84",,"440,53"
2020-04-21,28041,Cobeña,36,"482,77",63,"844,84"
2020-04-21,28056,Fresnedillas de la Oliva,,"294,12",7,"514,71"
2020-04-21,28165,Valdilecha,6,"235,2",16,"627,21"
2020-04-21,28021,El Berrueco,,"623,05",7,"1090,34"
2020-04-21,28111,Pezuela de las Torres,,0,,"384,62"
2020-04-21,28179,Villar del Olmo,,"99,5",,"398,01"
2020-04-21,28068,Guadarrama,52,"329,16",134,"848,21"
2020-04-21,28133,San Martín de Valdeiglesias,19,"222,77",67,"785,56"
2020-04-21,28152,Torrelodones,45,"173,52",147,"566,82"
2020-04-21,28022,Boadilla del Monte,75,"141,95",256,"484,51"
2020-04-21,28150,Torrejón de Velasco,,"25,31",17,"430,27"
2020-04-21,28178,Villanueva de Perales,,"103,73",,"518,67"
2020-04-21,28146,Tielmes,,"133,16",31,"1375,94"
2020-04-21,28134,San Sebastián de los Reyes,144,"156,96",423,"461,08"
2020-04-21,28067,Guadalix de la Sierra,6,"100,59",30,"502,93"
2020-04-21,28073,Humanes de Madrid,19,"92,2",96,"465,84"
2020-04-21,28052,Chinchón,7,"135,63",24,"465,03"
2020-04-21,28031,Cadalso de los Vidrios,,"65,72",7,"230,04"
2020-04-21,28072,Hoyo de Manzanares,7,"91,37",25,"326,33"
2020-04-21,28149,Torrejón de la Calzada,13,"150,79",32,"371,19"
2020-04-21,28055,Estremera,,"247,12",7,"576,61"
2020-04-21,28048,Corpa,,0,6,"1438,85"
2020-04-21,28083,Meco,7,"50,06",122,"872,55"
2020-04-21,28078,Madarcos,,0,,0
2020-04-21,28183,Zarzalejo,,"248,91",7,"435,59"
2020-04-21,28014,Arganda del Rey,37,"63,85",302,"521,19"
2020-04-21,28046,Collado Mediano,12,"182,57",25,"380,34"
2020-04-21,28053,Daganzo de Arriba,,"36,92",40,"369,21"
2020-04-21,28082,Manzanares El Real,10,"115,37",34,"392,25"
2020-04-21,28027,Buitrago del Lozoya,,"132,45",14,"618,1"
2020-04-21,28157,Valdelaguna,,0,,"121,36"
2020-04-21,28163,Valdepiélagos,,0,,0
2020-04-21,28036,Casarrubuelos,,0,9,"264,08"
2020-04-21,28085,Miraflores de la Sierra,6,"108,74",31,"561,8"
2020-04-21,28104,Paracuellos de Jarama,8,"34,77",63,"273,81"
2020-04-21,28168,El Vellón,,"70,42",12,"845,07"
2020-04-21,28076,Lozoya,,0,,"236,97"
2020-04-21,28047,Collado Villalba,145,"209,31",385,"555,76"
2020-04-21,28044,Colmenarejo,15,"185,44",33,"407,96"
2020-04-21,28182,Villavieja del Lozoya,,0,,0
2020-04-21,28117,Prádena del Rincón,,0,,0
2020-04-21,28030,La Cabrera,,"65,98",11,"362,92"
2020-04-21,28141,Sevilla la Nueva,46,"462,36",74,"743,79"
2020-04-21,28001,La Acebeda,,0,,0
2020-04-21,28121,Redueña,,0,,"584,8"
2020-04-21,28124,Robledillo de la Jara,,0,,"1851,85"
2020-04-21,28138,La Serna del Monte,,0,,0
2020-04-21,28043,Colmenar de Oreja,,"55,58",23,"319,58"
2020-04-21,28128,Rozas de Puerto Real,,"510,2",,"765,31"
2020-04-21,28158,Valdemanco,,"135,14",,"135,14"
2020-04-21,28026,Brunete,13,"115,13",64,"566,77"
2020-04-21,28147,Titulcia,,"100,6",7,"704,23"
2020-04-21,28171,Villa del Prado,53,"803,4",95,"1440,05"
2020-04-21,28901,Lozoyuela-Navas-Sieteiglesias,,"87,18",,"261,55"
2020-04-21,28119,Quijorna,9,"458,48",20,"1018,85"
2020-04-21,28161,Valdemoro,68,"89,01",605,"791,91"
2020-04-21,28903,Tres Cantos,62,"129,03",294,"611,86"
2020-04-21,28151,Torrelaguna,,"79,05",15,"296,44"
2020-04-21,28123,Rivas-Vaciamadrid,64,"74,31",496,"575,87"
2020-04-21,28016,El Atazar,,0,,0
2020-04-21,28108,Pedrezuela,10,"180,7",22,"397,54"
2020-04-21,28135,Santa María de la Alameda,,"105,71",,"105,71"
2020-04-21,28071,Horcajuelo de la Sierra,,0,,0
2020-04-21,28015,Arroyomolinos,37,"141,82",142,"544,29"
2020-04-21,28090,Moralzarzal,14,"107,51",62,"476,12"
2020-04-21,28034,Canencia,,0,,271
2020-04-21,28180,Villarejo de Salvanés,,"26,24",33,"433,01"
2020-04-21,28140,Serranillos del Valle,8,"210,58",27,"710,71"
2020-04-21,28181,Villaviciosa de Odón,31,"111,75",168,"605,62"
2020-04-21,28032,Camarma de Esteruelas,,"70,25",40,"562,03"
2020-04-21,28125,Robledo de Chavela,10,"265,25",20,"530,5"
2020-04-21,28107,Patones,,"436,68",,"1091,7"
2020-04-21,28095,Navalagamella,,"44,44",6,"266,67"
2020-04-21,28120,Rascafría,,"203,67",,"339,44"
2020-04-21,28023,El Boalo,11,"173,91",34,"537,55"
2020-04-21,28080,Majadahonda,105,"134,67",445,"570,74"
2020-04-21,28017,Batres,,0,8,"1797,75"
2020-04-21,28006,Alcobendas,187,"154,27",608,"501,59"
2020-04-21,28005,Alcalá de Henares,192,"91,85",2164,"1035,18"
2020-04-21,28045,Colmenar Viejo,88,"174,59",312,"619,01"
2020-04-21,28130,San Fernando de Henares,96,"228,42",361,"858,97"
2020-04-21,28172,Villalbilla,10,"89,49",87,"778,52"
2020-04-21,28054,El Escorial,35,"210,55",76,"457,2"
2020-04-21,28042,Colmenar del Arroyo,,"129,62",,"324,04"
2020-04-21,28148,Torrejón de Ardoz,105,"75,93",897,"648,64"
2020-04-21,28114,Piñuécar-Gandullas,,0,,0
2020-04-21,28025,Brea de Tajo,,"272,11",,"680,27"
2020-04-21,28086,El Molar,14,"145,92",32,"333,54"
2020-04-21,28019,Belmonte de Tajo,,"72,31",,"289,23"
2020-04-21,28154,Torres de la Alameda,17,"206,31",70,"849,51"
2020-04-21,28143,Somosierra,,0,,"1612,9"
2020-04-21,28010,Alpedrete,26,"180,14",98,679
2020-04-21,28102,Orusco de Tajuña,,"90,58",17,"1539,86"
2020-04-21,28069,La Hiruela,,0,,"9090,91"
2020-04-21,28039,Cervera de Buitrago,,"1851,85",,"2777,78"
2020-04-21,28065,Getafe,252,"131,66",1046,"546,51"
2020-04-21,28122,Ribatejada,,"227,79",,"455,58"
2020-04-21,28170,Villaconejos,,0,8,"180,34"
2020-04-21,28164,Valdetorres de Jarama,,"100,58",15,"377,17"
2020-04-20,07903,Madrid-Retiro,247,"222,17",1226,"1102,78"
2020-04-20,07904,Madrid-Salamanca,278,"176,69",1328,"844,03"
2020-04-20,07901,Madrid-Centro,249,"175,07",940,"660,91"
2020-04-20,07902,Madrid-Arganzuela,273,"153,03",1323,"741,58"
2020-04-20,07905,Madrid-Chamartín,294,"200,16",1293,"880,28"
2020-04-20,07906,Madrid-Tetuán,398,"243,46",1790,"1094,95"
2020-04-20,07907,Madrid-Chamberí,320,"215,51",1244,"837,81"
2020-04-20,07908,Madrid-Fuencarral-El Pardo,564,"251,18",2479,"1104,03"
2020-04-20,07909,Madrid-Moncloa-Aravaca,293,"230,92",1045,"823,59"
2020-04-20,07910,Madrid-Latina,541,"216,77",2284,"915,17"
2020-04-20,07911,Madrid-Carabanchel,492,"199,66",2209,"896,44"
2020-04-20,07912,Madrid-Usera,247,"166,38",1192,"802,95"
2020-04-20,07913,Madrid-Puente de Vallecas,489,"191,21",2627,"1027,24"
2020-04-20,07920,Madrid-San Blas-Canillejas,260,"187,22",1243,"895,05"
2020-04-20,07921,Madrid-Barajas,71,"134,77",373,"708,04"
2020-04-20,07914,Madrid-Moratalaz,256,"262,9",1159,"1190,23"
2020-04-20,07915,Madrid-Ciudad Lineal,436,"164,74",1868,"705,82"
2020-04-20,07916,Madrid-Hortaleza,316,"149,57",1507,"713,29"
2020-04-20,07917,Madrid-Villaverde,280,"176,05",1216,"764,57"
2020-04-20,07918,Madrid-Villa de Vallecas,148,"138,8",1083,"1015,67"
2020-04-20,07919,Madrid-Vicálvaro,122,"169,71",695,"966,78"
2020-04-20,28115,Pozuelo de Alarcón,138,"156,29",568,"643,26"
2020-04-20,28007,Alcorcón,398,"227,64",1457,"833,33"
2020-04-20,28096,Navalcarnero,31,"109,82",135,"478,23"
2020-04-20,28129,San Agustín del Guadalix,25,"171,67",51,"350,2"
2020-04-20,28127,Las Rozas de Madrid,157,"163,8",593,"618,69"
2020-04-20,28089,Moraleja de Enmedio,6,"112,02",20,"373,41"
2020-04-20,28155,Valdaracete,,"164,74",,"823,72"
2020-04-20,28116,Pozuelo del Rey,,"202,02",,"404,04"
2020-04-20,28118,Puebla de la Sierra,,0,,0
2020-04-20,28110,Perales de Tajuña,,"53,72",7,"188,02"
2020-04-20,28160,Valdemorillo,17,"140,25",38,"313,51"
2020-04-20,28094,Navalafuente,,"377,83",6,"755,67"
2020-04-20,28167,Velilla de San Antonio,17,"136,08",61,"488,27"
2020-04-20,28176,Villanueva de la Cañada,35,"143,54",96,"393,7"
2020-04-20,28177,Villanueva del Pardillo,17,"100,66",70,"414,47"
2020-04-20,28100,Nuevo Baztán,,"60,18",25,"376,11"
2020-04-20,28175,Villamantilla,,0,7,"829,38"
2020-04-20,28174,Villamanta,,"140,78",9,"422,34"
2020-04-20,28029,Cabanillas de la Sierra,,"345,42",9,"1554,4"
2020-04-20,28037,Cenicientos,6,"305,97",19,"968,89"
2020-04-20,28902,Puentes Viejas,,"218,82",,"437,64"
2020-04-20,28013,Aranjuez,63,"99,32",388,"611,69"
2020-04-20,28038,Cercedilla,36,"480,83",86,"1148,66"
2020-04-20,28136,Santorcaz,,0,7,"1236,75"
2020-04-20,28049,Coslada,158,"178,73",722,"816,71"
2020-04-20,28091,Morata de Tajuña,,"64,37",84,"1081,5"
2020-04-20,28126,Robregordo,,0,,0
2020-04-20,28097,Navarredonda y San Mamés,,"1204,82",,"2409,64"
2020-04-20,28169,Venturada,,"70,82",,"212,46"
2020-04-20,28093,Navacerrada,,"71,74",12,"430,42"
2020-04-20,28088,Montejo de la Sierra,,0,,"279,33"
2020-04-20,28057,Fresno de Torote,,"83,26",14,"1165,7"
2020-04-20,28112,Pinilla del Valle,,0,,0
2020-04-20,28159,Valdemaqueda,,"350,88",,"467,84"
2020-04-20,28099,Navas del Rey,,"67,93",45,"1528,53"
2020-04-20,28101,Olmeda de las Fuentes,,0,,"1244,81"
2020-04-20,28028,Bustarviejo,,"56,27",,"281,37"
2020-04-20,28018,Becerril de la Sierra,9,"155,93",24,"415,8"
2020-04-20,28058,Fuenlabrada,271,"132,83",1322,"647,99"
2020-04-20,28062,Garganta de los Montes,,0,,"364,96"
2020-04-20,28113,Pinto,39,"73,37",192,"361,23"
2020-04-20,28003,Alameda del Valle,,0,,0
2020-04-20,28020,Berzosa del Lozoya,,"1315,79",,"1315,79"
2020-04-20,28137,Los Santos de la Humosa,,"59,56",19,"1131,63"
2020-04-20,28004,El Álamo,30,"303,86",57,"577,33"
2020-04-20,28109,Pelayos de la Presa,,"37,52",15,"562,85"
2020-04-20,28061,Galapagar,63,"189,93",175,"527,59"
2020-04-20,28066,Griñón,25,"216,53",75,"649,58"
2020-04-20,28063,Gargantilla del Lozoya y Pinilla de Buitrago,,0,,"1027,4"
2020-04-20,28008,Aldea del Fresno,10,"331,56",36,"1193,63"
2020-04-20,28035,Carabaña,,"57,21",11,"629,29"
2020-04-20,28145,Talamanca de Jarama,7,"223,5",23,"734,36"
2020-04-20,28051,Chapinería,,0,6,"262,24"
2020-04-20,28040,Ciempozuelos,22,"85,72",161,"627,29"
2020-04-20,28002,Ajalvir,,"105,35",12,"252,84"
2020-04-20,28131,San Lorenzo de El Escorial,44,"248,38",94,"530,62"
2020-04-20,28064,Gascones,,0,,0
2020-04-20,28132,San Martín de la Vega,15,"73,66",70,"343,73"
2020-04-20,28092,Móstoles,492,"225,12",1690,"773,29"
2020-04-20,28074,Leganés,625,"317,41",2626,"1333,62"
2020-04-20,28024,Braojos,,0,,"1242,24"
2020-04-20,28050,Cubas de la Sagra,6,"108,21",20,"360,69"
2020-04-20,28009,Algete,29,"130,6",93,"418,82"
2020-04-20,28084,Mejorada del Campo,29,"118,34",160,"652,9"
2020-04-20,28075,Loeches,7,101,48,"692,54"
2020-04-20,28106,Parla,88,"64,37",635,"464,5"
2020-04-20,28060,Fuentidueña de Tajo,,"50,43",16,"806,86"
2020-04-20,28011,Ambite,,"200,4",7,"1402,81"
2020-04-20,28153,Torremocha de Jarama,,0,8,"996,26"
2020-04-20,28012,Anchuelo,,"130,89",7,"916,23"
2020-04-20,28087,Los Molinos,14,"349,39",41,"1023,21"
2020-04-20,28144,Soto del Real,14,"142,92",59,"602,29"
2020-04-20,28166,Valverde de Alcalá,,0,6,"2255,64"
2020-04-20,28059,Fuente el Saz de Jarama,12,"140,52",25,"292,74"
2020-04-20,28070,Horcajo de la Sierra-Aoslos,,0,,"4411,76"
2020-04-20,28162,Valdeolmos-Alalpardo,,"73,8",10,369
2020-04-20,28033,Campo Real,,"66,4",22,"365,21"
2020-04-20,28156,Valdeavero,,0,7,"664,77"
2020-04-20,28173,Villamanrique de Tajo,,"146,84",,"440,53"
2020-04-20,28041,Cobeña,36,"482,77",62,"831,43"
2020-04-20,28056,Fresnedillas de la Oliva,,"220,59",6,"441,18"
2020-04-20,28165,Valdilecha,7,"274,4",16,"627,21"
2020-04-20,28021,El Berrueco,,"778,82",7,"1090,34"
2020-04-20,28111,Pezuela de las Torres,,0,,"384,62"
2020-04-20,28179,Villar del Olmo,,"99,5",,"398,01"
2020-04-20,28068,Guadarrama,54,"341,82",120,"759,59"
2020-04-20,28133,San Martín de Valdeiglesias,19,"222,77",65,"762,11"
2020-04-20,28152,Torrelodones,47,"181,23",136,"524,41"
2020-04-20,28022,Boadilla del Monte,68,"128,7",243,"459,9"
2020-04-20,28150,Torrejón de Velasco,,"25,31",17,"430,27"
2020-04-20,28178,Villanueva de Perales,,"103,73",,"518,67"
2020-04-20,28146,Tielmes,,"177,54",30,"1331,56"
2020-04-20,28134,San Sebastián de los Reyes,151,"164,59",413,"450,18"
2020-04-20,28067,Guadalix de la Sierra,7,"117,35",29,"486,17"
2020-04-20,28073,Humanes de Madrid,24,"116,46",93,"451,28"
2020-04-20,28052,Chinchón,6,"116,26",23,"445,65"
2020-04-20,28031,Cadalso de los Vidrios,,"65,72",7,"230,04"
2020-04-20,28072,Hoyo de Manzanares,7,"91,37",25,"326,33"
2020-04-20,28149,Torrejón de la Calzada,13,"150,79",31,"359,59"
2020-04-20,28055,Estremera,,"329,49",7,"576,61"
2020-04-20,28048,Corpa,,0,6,"1438,85"
2020-04-20,28083,Meco,10,"71,52",122,"872,55"
2020-04-20,28078,Madarcos,,0,,0
2020-04-20,28183,Zarzalejo,,"124,46",,"311,14"
2020-04-20,28014,Arganda del Rey,51,"88,02",298,"514,29"
2020-04-20,28046,Collado Mediano,12,"182,57",24,"365,13"
2020-04-20,28053,Daganzo de Arriba,,"36,92",39,"359,98"
2020-04-20,28082,Manzanares El Real,11,"126,9",34,"392,25"
2020-04-20,28027,Buitrago del Lozoya,,"176,6",14,"618,1"
2020-04-20,28157,Valdelaguna,,0,,"121,36"
2020-04-20,28163,Valdepiélagos,,0,,0
2020-04-20,28036,Casarrubuelos,,0,9,"264,08"
2020-04-20,28085,Miraflores de la Sierra,6,"108,74",31,"561,8"
2020-04-20,28104,Paracuellos de Jarama,10,"43,46",63,"273,81"
2020-04-20,28168,El Vellón,,"70,42",12,"845,07"
2020-04-20,28076,Lozoya,,0,,"236,97"
2020-04-20,28047,Collado Villalba,138,"199,21",353,"509,56"
2020-04-20,28044,Colmenarejo,12,"148,35",30,"370,87"
2020-04-20,28182,Villavieja del Lozoya,,0,,0
2020-04-20,28117,Prádena del Rincón,,0,,0
2020-04-20,28030,La Cabrera,,"65,98",11,"362,92"
2020-04-20,28141,Sevilla la Nueva,47,"472,41",71,"713,64"
2020-04-20,28001,La Acebeda,,0,,0
2020-04-20,28121,Redueña,,0,,"584,8"
2020-04-20,28124,Robledillo de la Jara,,"1851,85",,"1851,85"
2020-04-20,28138,La Serna del Monte,,0,,0
2020-04-20,28043,Colmenar de Oreja,6,"83,37",23,"319,58"
2020-04-20,28128,Rozas de Puerto Real,,"510,2",,"510,2"
2020-04-20,28158,Valdemanco,,"135,14",,"135,14"
2020-04-20,28026,Brunete,16,"141,69",64,"566,77"
2020-04-20,28147,Titulcia,,"100,6",7,"704,23"
2020-04-20,28171,Villa del Prado,51,"773,08",89,"1349,1"
2020-04-20,28901,Lozoyuela-Navas-Sieteiglesias,,"87,18",,"261,55"
2020-04-20,28119,Quijorna,7,"356,6",18,"916,96"
2020-04-20,28161,Valdemoro,65,"85,08",595,"778,82"
2020-04-20,28903,Tres Cantos,71,"147,76",287,"597,29"
2020-04-20,28151,Torrelaguna,,"79,05",14,"276,68"
2020-04-20,28123,Rivas-Vaciamadrid,83,"96,36",494,"573,54"
2020-04-20,28016,El Atazar,,0,,0
2020-04-20,28108,Pedrezuela,11,"198,77",21,"379,47"
2020-04-20,28135,Santa María de la Alameda,,"105,71",,"105,71"
2020-04-20,28071,Horcajuelo de la Sierra,,0,,0
2020-04-20,28015,Arroyomolinos,40,"153,32",139,"532,79"
2020-04-20,28090,Moralzarzal,19,"145,91",60,"460,76"
2020-04-20,28034,Canencia,,0,,271
2020-04-20,28180,Villarejo de Salvanés,,"52,49",33,"433,01"
2020-04-20,28140,Serranillos del Valle,9,"236,9",27,"710,71"
2020-04-20,28181,Villaviciosa de Odón,33,"118,96",162,"583,99"
2020-04-20,28032,Camarma de Esteruelas,6,"84,31",40,"562,03"
2020-04-20,28125,Robledo de Chavela,9,"238,73",19,"503,98"
2020-04-20,28107,Patones,,"218,34",,"873,36"
2020-04-20,28095,Navalagamella,,"44,44",6,"266,67"
2020-04-20,28120,Rascafría,,"203,67",,"339,44"
2020-04-20,28023,El Boalo,7,"110,67",29,"458,5"
2020-04-20,28080,Majadahonda,99,"126,97",424,"543,81"
2020-04-20,28017,Batres,,0,8,"1797,75"
2020-04-20,28006,Alcobendas,192,"158,4",592,"488,39"
2020-04-20,28005,Alcalá de Henares,241,"115,29",2152,"1029,44"
2020-04-20,28045,Colmenar Viejo,92,"182,53",302,"599,17"
2020-04-20,28130,San Fernando de Henares,101,"240,32",357,"849,45"
2020-04-20,28172,Villalbilla,10,"89,49",87,"778,52"
2020-04-20,28054,El Escorial,28,"168,44",66,"397,04"
2020-04-20,28042,Colmenar del Arroyo,,0,,"194,43"
2020-04-20,28148,Torrejón de Ardoz,115,"83,16",886,"640,69"
2020-04-20,28114,Piñuécar-Gandullas,,0,,0
2020-04-20,28025,Brea de Tajo,,"408,16",,"680,27"
2020-04-20,28086,El Molar,14,"145,92",31,"323,12"
2020-04-20,28019,Belmonte de Tajo,,"72,31",,"289,23"
2020-04-20,28154,Torres de la Alameda,24,"291,26",71,"861,65"
2020-04-20,28143,Somosierra,,0,,"1612,9"
2020-04-20,28010,Alpedrete,29,"200,93",95,"658,21"
2020-04-20,28102,Orusco de Tajuña,,"90,58",17,"1539,86"
2020-04-20,28069,La Hiruela,,"9090,91",,"9090,91"
2020-04-20,28039,Cervera de Buitrago,,"1851,85",,"2777,78"
2020-04-20,28065,Getafe,308,"160,92",1028,"537,1"
2020-04-20,28122,Ribatejada,,"227,79",,"455,58"
2020-04-20,28170,Villaconejos,,0,8,"180,34"
2020-04-20,28164,Valdetorres de Jarama,,"100,58",15,"377,17"
2020-04-19,07903,Madrid-Retiro,254,"228,47",1224,"1100,98"
2020-04-19,07904,Madrid-Salamanca,280,"177,96",1317,"837,04"
2020-04-19,07901,Madrid-Centro,254,"178,59",937,"658,8"
2020-04-19,07902,Madrid-Arganzuela,286,"160,31",1326,"743,27"
2020-04-19,07905,Madrid-Chamartín,300,"204,24",1287,"876,2"
2020-04-19,07906,Madrid-Tetuán,463,"283,22",1788,"1093,73"
2020-04-19,07907,Madrid-Chamberí,325,"218,88",1236,"832,42"
2020-04-19,07908,Madrid-Fuencarral-El Pardo,611,"272,11",2473,"1101,36"
2020-04-19,07909,Madrid-Moncloa-Aravaca,304,"239,59",1042,"821,22"
2020-04-19,07910,Madrid-Latina,561,"224,79",2279,"913,17"
2020-04-19,07911,Madrid-Carabanchel,503,"204,12",2191,"889,14"
2020-04-19,07912,Madrid-Usera,273,"183,9",1188,"800,26"
2020-04-19,07913,Madrid-Puente de Vallecas,499,"195,12",2622,"1025,28"
2020-04-19,07920,Madrid-San Blas-Canillejas,279,"200,9",1242,"894,33"
2020-04-19,07921,Madrid-Barajas,77,"146,16",373,"708,04"
2020-04-19,07914,Madrid-Moratalaz,269,"276,25",1158,"1189,2"
2020-04-19,07915,Madrid-Ciudad Lineal,459,"173,43",1863,"703,93"
2020-04-19,07916,Madrid-Hortaleza,342,"161,87",1506,"712,82"
2020-04-19,07917,Madrid-Villaverde,298,"187,37",1213,"762,69"
2020-04-19,07918,Madrid-Villa de Vallecas,154,"144,43",1083,"1015,67"
2020-04-19,07919,Madrid-Vicálvaro,127,"176,66",696,"968,17"
2020-04-19,28115,Pozuelo de Alarcón,150,"169,88",566,641
2020-04-19,28007,Alcorcón,405,"231,64",1458,"833,9"
2020-04-19,28096,Navalcarnero,32,"113,36",135,"478,23"
2020-04-19,28129,San Agustín del Guadalix,28,"192,27",51,"350,2"
2020-04-19,28127,Las Rozas de Madrid,163,"170,06",595,"620,77"
2020-04-19,28089,Moraleja de Enmedio,6,"112,02",20,"373,41"
2020-04-19,28155,Valdaracete,,"164,74",,"823,72"
2020-04-19,28116,Pozuelo del Rey,,"202,02",,"404,04"
2020-04-19,28118,Puebla de la Sierra,,0,,0
2020-04-19,28110,Perales de Tajuña,,"53,72",7,"188,02"
2020-04-19,28160,Valdemorillo,18,"148,5",39,"321,76"
2020-04-19,28094,Navalafuente,,"503,78",6,"755,67"
2020-04-19,28167,Velilla de San Antonio,18,"144,08",61,"488,27"
2020-04-19,28176,Villanueva de la Cañada,36,"147,64",96,"393,7"
2020-04-19,28177,Villanueva del Pardillo,17,"100,66",70,"414,47"
2020-04-19,28100,Nuevo Baztán,,"75,22",26,"391,15"
2020-04-19,28175,Villamantilla,,0,7,"829,38"
2020-04-19,28174,Villamanta,,"140,78",9,"422,34"
2020-04-19,28029,Cabanillas de la Sierra,,"518,13",9,"1554,4"
2020-04-19,28037,Cenicientos,6,"305,97",19,"968,89"
2020-04-19,28902,Puentes Viejas,,"218,82",,"437,64"
2020-04-19,28013,Aranjuez,67,"105,63",388,"611,69"
2020-04-19,28038,Cercedilla,37,"494,19",86,"1148,66"
2020-04-19,28136,Santorcaz,,0,7,"1236,75"
