Fecha,cod_ine,CCAA,Total Pacientes COVID ingresados,% Camas Ocupadas COVID,Total pacientes COVID en UCI,% Camas Ocupadas UCI COVID,Ingresos COVID últimas 24 h,Altas COVID últimas 24 h
2020-12-28,06,Cantabria,78,"5,36",21,"17,80",7,11
2020-12-28,08,Castilla La Mancha,601,"12,41",98,"25,79",94,48
2020-12-28,07,Castilla y León,488,"7,60",120,"23,81",40,43
2020-12-28,09,Cataluña,2977,"12,30",428,"33,59",265,284
2020-12-28,18,Ceuta,2,"1,00",1,"5,88",0,3
2020-12-28,10,C. Valenciana,1935,"16,83",300,"28,63",286,191
2020-12-28,11,Extremadura,252,"7,95",31,"14,42",24,12
2020-12-28,12,Galicia,335,"4,09",52,"7,19",46,47
2020-12-28,13,Madrid,1906,"11,59",301,"25,34",219,197
2020-12-28,19,Melilla,13,"7,26",2,"14,29",1,4
2020-12-28,14,Murcia,233,"5,92",75,"16,09",35,31
2020-12-28,15,Navarra,112,"6,02",19,"15,20",10,4
2020-12-28,16,País Vasco,483,"10,49",77,"16,45",42,55
2020-12-28,17,La Rioja,67,"8,27",13,"21,67",5,4
2020-12-28,00,España,12032,"9,94",2005,"21,05",1340,1207
2020-12-29,01,Andalucía,951,"5,60",212,"12,90",117,147
2020-12-29,02,Aragón,335,"8,07",42,"18,18",32,54
2020-12-29,03,Asturias,269,"7,78",64,"19,88",20,20
2020-12-29,04,Baleares,417,"12,74",92,"31,51",54,46
2020-12-29,05,Canarias,297,"5,55",51,"11,54",21,33
2020-12-29,06,Cantabria,75,"5,15",21,"17,80",8,8
2020-12-29,08,Castilla La Mancha,599,"12,37",97,"25,53",82,83
2020-12-29,07,Castilla y León,558,"8,17",143,"26,29",51,57
2020-12-29,09,Cataluña,3089,"12,74",433,"34,01",356,353
2020-12-29,18,Ceuta,2,"1,01",0,"0,00",0,1
2020-12-29,10,C. Valenciana,1875,"16,26",306,"29,31",231,236
2020-12-29,11,Extremadura,234,"7,38",35,"16,28",16,22
2020-12-29,12,Galicia,337,"4,10",53,"7,26",41,42
2020-12-29,13,Madrid,1975,"12,02",301,"25,17",303,239
2020-12-29,19,Melilla,13,"7,26",3,"21,43",1,0
2020-12-29,14,Murcia,218,"5,54",69,"14,81",27,32
2020-12-29,15,Navarra,109,"5,86",20,"16,00",5,7
2020-12-29,16,País Vasco,485,"10,69",80,"19,00",64,66
2020-12-29,17,La Rioja,67,"8,27",13,"21,67",4,8
2020-12-29,00,España,11905,"9,80",2035,"21,34",1433,1454
2020-12-30,01,Andalucía,945,"5,57",205,"12,47",112,176
2020-12-30,02,Aragón,312,"7,51",44,"19,05",46,64
2020-12-30,03,Asturias,242,"7,00",64,"19,88",14,37
2020-12-30,04,Baleares,404,"12,26",89,"30,48",38,49
2020-12-30,05,Canarias,279,"5,22",53,"11,96",19,36
2020-12-30,06,Cantabria,82,"5,63",20,"16,95",16,8
2020-12-30,08,Castilla La Mancha,557,"11,53",99,"26,05",56,115
2020-12-30,07,Castilla y León,517,"7,64",141,"25,92",62,84
2020-12-30,09,Cataluña,3012,"12,36",429,"34,10",324,346
2020-12-30,18,Ceuta,1,"0,50",0,"0,00",0,1
2020-12-30,10,C. Valenciana,1895,"16,12",306,"29,25",260,264
2020-12-30,11,Extremadura,220,"6,94",29,"13,49",24,27
2020-12-30,12,Galicia,340,"4,14",52,"7,12",42,38
2020-12-30,13,Madrid,1880,"11,54",305,"25,65",216,298
2020-12-30,19,Melilla,11,"6,15",2,"14,29",1,3
2020-12-30,14,Murcia,208,"5,29",67,"14,38",33,41
2020-12-30,15,Navarra,102,"5,48",19,"15,20",6,15
2020-12-30,16,País Vasco,465,"10,33",80,"19,05",38,73
2020-12-30,17,La Rioja,63,"7,78",14,"23,33",9,9
2020-12-30,00,España,11535,"9,49",2018,"21,21",1316,1684
2021-01-03,01,Andalucía,1095,"6,46",221,"13,45",127,65
2021-01-03,02,Aragón,388,"9,33",48,"20,78",48,16
2021-01-03,03,Asturias,250,"7,23",62,"19,25",19,3
2021-01-03,04,Baleares,427,"12,94",101,"34,59",36,20
2021-01-03,05,Canarias,291,"5,45",52,"11,74",17,0
2021-01-03,06,Cantabria,116,"7,20",22,"18,03",13,4
2021-01-03,08,Castilla La Mancha,697,"14,57",105,"26,85",72,15
2021-01-03,07,Castilla y León,586,"8,91",140,"27,29",59,9
2021-01-03,09,Cataluña,3454,"14,20",457,"35,51",278,186
2021-01-03,18,Ceuta,1,"0,50",0,"0,00",0,1
2021-01-03,10,C. Valenciana,2321,"20,57",352,"34,04",312,103
2021-01-03,11,Extremadura,321,"10,15",30,"14,29",34,3
2021-01-03,12,Galicia,390,"4,74",56,"7,67",52,9
2021-01-03,13,Madrid,2216,"13,52",358,"29,56",212,97
2021-01-03,19,Melilla,14,"7,82",2,"14,29",3,0
2021-01-03,14,Murcia,239,"6,08",74,"15,88",51,12
2021-01-03,15,Navarra,96,"5,16",21,"16,80",1,4
2021-01-03,16,País Vasco,470,"10,54",74,"17,66",39,13
2021-01-03,17,La Rioja,86,"10,62",17,"28,33",7,2
2021-01-03,00,España,13458,"11,12",2192,"23,00",1380,562
2021-01-04,01,Andalucía,1143,"6,74",204,"12,58",190,137
2021-01-04,02,Aragón,441,"10,63",46,"19,91",49,32
