Fecha,Cod_Provincia,Provincia,TOTAL_CAMAS,OCUPADAS_COVID19,OCUPADAS_NO_COVID19,% Pacientes COVID-19,% Pacientes no COVID-19,media_7d_ocupadas_covid,POR_OCUPADAS_TOTAL,media_7d_ocupadas_total
2021-02-08,40,Segovia,29,15,7,51.72,24.14,54.0,261.59,261.0
2021-02-08,41,Sevilla,388,119,100,30.67,25.77,32.0,14.55,16.0
2021-02-08,42,Soria,25,15,2,60.0,8.0,68.0,272.0,357.0
2021-02-08,43,Tarragona,158,64,59,40.51,37.34,47.0,49.27,52.0
2021-02-08,44,Teruel,8,4,0,50.0,0.0,64.0,625.0,871.0
2021-02-08,45,Toledo,165,94,27,56.97,16.36,61.0,44.44,45.0
2021-02-08,46,Valencia/València,630,345,134,54.76,21.27,56.0,12.07,12.0
2021-02-08,47,Valladolid,175,101,36,57.71,20.57,58.0,44.73,46.0
2021-02-08,48,Bizkaia,250,84,83,33.6,33.2,34.0,26.72,27.0
2021-02-08,49,Zamora,19,11,2,57.89,10.53,63.0,360.11,372.0
2021-02-08,5,Ávila,18,7,2,38.89,11.11,38.0,277.78,291.0
2021-02-08,50,Zaragoza,200,76,73,38.0,36.5,39.0,37.25,37.0
2021-02-08,51,Ceuta,17,6,2,35.29,11.76,32.0,276.76,311.0
2021-02-08,52,Melilla,17,9,1,52.94,5.88,60.0,346.0,420.0
2021-02-08,6,Badajoz,146,46,27,31.51,18.49,39.0,34.25,40.0
2021-02-08,7,"Balears, Illes",305,114,87,37.38,28.52,43.0,21.61,23.0
2021-02-08,8,Barcelona,1243,585,420,47.06,33.79,48.0,6.5,6.0
2021-02-08,9,Burgos,103,40,27,38.83,26.21,36.0,63.15,62.0
2021-02-09,1,Araba/Álava,83,28,10,33.73,12.05,33.0,55.16,56.0
2021-02-09,10,Cáceres,69,22,13,31.88,18.84,37.0,73.51,83.0
2021-02-09,11,Cádiz,246,120,29,48.78,11.79,48.0,24.62,24.0
2021-02-09,12,Castellón/Castelló,114,57,28,50.0,24.56,53.0,65.4,59.0
2021-02-09,13,Ciudad Real,146,67,27,45.89,18.49,49.0,44.1,43.0
2021-02-09,14,Córdoba,180,82,21,45.56,11.67,43.0,31.79,31.0
2021-02-09,15,"Coruña, A",372,141,70,37.9,18.82,40.0,15.25,15.0
2021-02-09,16,Cuenca,41,9,7,21.95,17.07,24.0,95.17,91.0
2021-02-09,17,Girona,78,39,22,50.0,28.21,56.0,100.27,99.0
2021-02-09,18,Granada,257,114,42,44.36,16.34,46.0,23.62,24.0
2021-02-09,19,Guadalajara,48,35,2,72.92,4.17,74.0,160.6,164.0
2021-02-09,2,Albacete,97,44,26,45.36,26.8,49.0,74.39,72.0
2021-02-09,20,Gipuzkoa,119,46,39,38.66,32.77,37.0,60.03,54.0
2021-02-09,21,Huelva,83,30,18,36.14,21.69,36.0,69.67,65.0
2021-02-09,22,Huesca,29,8,4,27.59,13.79,24.0,142.69,110.0
2021-02-09,23,Jaén,155,46,21,29.68,13.55,31.0,27.89,29.0
2021-02-09,24,León,106,59,17,55.66,16.04,56.0,67.64,63.0
2021-02-09,25,Lleida,96,42,18,43.75,18.75,48.0,65.1,66.0
2021-02-09,26,"Rioja, La",87,57,8,65.52,9.2,67.0,85.89,87.0
2021-02-09,27,Lugo,96,28,13,29.17,13.54,26.0,44.49,50.0
2021-02-09,28,Madrid,1419,728,417,51.3,29.39,52.0,5.69,6.0
2021-02-09,29,Málaga,402,128,63,31.84,15.67,31.0,11.82,11.0
2021-02-09,3,Alicante/Alacant,498,300,69,60.24,13.86,64.0,14.88,16.0
2021-02-09,30,Murcia,490,147,101,30.0,20.61,33.0,10.33,11.0
2021-02-09,31,Navarra,134,28,39,20.9,29.1,23.0,37.31,43.0
2021-02-09,32,Ourense,84,20,26,23.81,30.95,22.0,65.19,60.0
2021-02-09,33,Asturias,333,123,51,36.94,15.32,36.0,15.69,15.0
2021-02-09,34,Palencia,40,26,3,65.0,7.5,64.0,181.25,173.0
2021-02-09,35,"Palmas, Las",276,64,93,23.19,33.7,24.0,20.61,20.0
2021-02-09,36,Pontevedra,235,53,50,22.55,21.28,23.0,18.65,19.0
2021-02-09,37,Salamanca,85,37,28,43.53,32.94,48.0,89.96,91.0
2021-02-09,38,Santa Cruz de Tenerife,196,15,85,7.65,43.37,8.0,26.03,24.0
2021-02-09,39,Cantabria,130,32,40,24.62,30.77,24.0,42.61,40.0
2021-02-09,4,Almería,225,86,18,38.22,8.0,39.0,20.54,21.0
2021-02-09,40,Segovia,30,17,9,56.67,30.0,55.0,288.9,268.0
2021-02-09,41,Sevilla,388,118,111,30.41,28.61,31.0,15.21,16.0
2021-02-09,42,Soria,25,16,2,64.0,8.0,67.0,288.0,332.0
2021-02-09,43,Tarragona,156,61,50,39.1,32.05,45.0,45.61,51.0
2021-02-09,44,Teruel,8,6,0,75.0,0.0,64.0,937.5,871.0
2021-02-09,45,Toledo,165,91,21,55.15,12.73,59.0,41.14,44.0
2021-02-09,46,Valencia/València,635,328,145,51.65,22.83,55.0,11.73,12.0
2021-02-09,47,Valladolid,174,92,38,52.87,21.84,58.0,42.94,45.0
2021-02-09,48,Bizkaia,252,85,83,33.73,32.94,34.0,26.46,27.0
2021-02-09,49,Zamora,19,12,1,63.16,5.26,62.0,360.11,364.0
2021-02-09,5,Ávila,18,8,3,44.44,16.67,40.0,339.5,295.0
2021-02-09,50,Zaragoza,199,78,62,39.2,31.16,39.0,35.36,37.0
2021-02-09,51,Ceuta,17,6,3,35.29,17.65,33.0,311.41,311.0
2021-02-09,52,Melilla,17,9,2,52.94,11.76,57.0,380.59,405.0
2021-02-09,6,Badajoz,147,46,27,31.29,18.37,37.0,33.78,39.0
2021-02-09,7,"Balears, Illes",305,112,89,36.72,29.18,42.0,21.61,23.0
2021-02-09,8,Barcelona,1234,571,414,46.27,33.55,47.0,6.47,6.0
2021-02-09,9,Burgos,103,41,31,39.81,30.1,37.0,67.87,64.0
2021-02-10,1,Araba/Álava,81,26,10,32.1,12.35,33.0,54.88,56.0
2021-02-10,10,Cáceres,69,21,13,30.43,18.84,35.0,71.41,80.0
2021-02-10,11,Cádiz,255,115,30,45.1,11.76,48.0,22.3,24.0
2021-02-10,12,Castellón/Castelló,114,55,25,48.25,21.93,53.0,61.56,59.0
2021-02-10,13,Ciudad Real,145,66,16,45.52,11.03,48.0,39.0,42.0
2021-02-10,14,Córdoba,180,80,20,44.44,11.11,43.0,30.86,31.0
2021-02-10,15,"Coruña, A",372,138,68,37.1,18.28,40.0,14.89,15.0
2021-02-10,16,Cuenca,41,8,6,19.51,14.63,23.0,83.27,92.0
2021-02-10,17,Girona,77,40,19,51.95,24.68,55.0,99.52,98.0
2021-02-10,18,Granada,257,110,39,42.8,15.18,45.0,22.56,24.0
2021-02-10,19,Guadalajara,48,31,0,64.58,0.0,73.0,134.54,159.0
2021-02-10,2,Albacete,97,38,24,39.18,24.74,47.0,65.9,71.0
2021-02-10,20,Gipuzkoa,119,49,42,41.18,35.29,38.0,64.26,56.0
2021-02-10,21,Huelva,83,28,12,33.73,14.46,36.0,58.06,65.0
2021-02-10,22,Huesca,29,7,4,24.14,13.79,24.0,130.79,116.0
2021-02-10,23,Jaén,155,48,20,30.97,12.9,31.0,28.3,29.0
2021-02-10,24,León,110,55,20,50.0,18.18,55.0,61.98,63.0
2021-02-10,25,Lleida,95,36,17,37.89,17.89,45.0,58.72,60.0
2021-02-10,26,"Rioja, La",87,55,4,63.22,4.6,66.0,77.95,85.0
2021-02-10,27,Lugo,96,29,16,30.21,16.67,26.0,48.83,50.0
2021-02-10,28,Madrid,1421,717,429,50.46,30.19,52.0,5.68,6.0
2021-02-10,29,Málaga,402,124,70,30.85,17.41,31.0,12.0,12.0
2021-02-10,3,Alicante/Alacant,499,281,88,56.31,17.64,63.0,14.82,16.0
2021-02-10,30,Murcia,490,147,97,30.0,19.8,32.0,10.16,11.0
2021-02-10,31,Navarra,134,25,47,18.66,35.07,22.0,40.1,42.0
2021-02-10,32,Ourense,84,20,24,23.81,28.57,23.0,62.36,61.0
2021-02-10,33,Asturias,333,125,49,37.54,14.71,36.0,15.69,15.0
2021-02-10,34,Palencia,40,26,3,65.0,7.5,64.0,181.25,173.0
2021-02-10,35,"Palmas, Las",276,59,96,21.38,34.78,24.0,20.35,20.0
2021-02-10,36,Pontevedra,235,52,60,22.13,25.53,23.0,20.28,19.0
2021-02-10,37,Salamanca,85,33,22,38.82,25.88,46.0,76.12,89.0
2021-02-10,38,Santa Cruz de Tenerife,196,17,86,8.67,43.88,8.0,26.81,24.0
2021-02-10,39,Cantabria,130,26,42,20.0,32.31,24.0,40.24,40.0
2021-02-10,4,Almería,225,79,13,35.11,5.78,39.0,18.17,21.0
2021-02-10,40,Segovia,31,16,10,51.61,32.26,55.0,270.55,270.0
2021-02-10,41,Sevilla,388,129,120,33.25,30.93,32.0,16.54,16.0
2021-02-10,42,Soria,25,17,2,68.0,8.0,66.0,304.0,308.0
2021-02-10,43,Tarragona,150,62,49,41.33,32.67,44.0,49.33,50.0
2021-02-10,44,Teruel,8,6,0,75.0,0.0,66.0,937.5,893.0
2021-02-10,45,Toledo,165,87,18,52.73,10.91,58.0,38.57,43.0
2021-02-10,46,Valencia/València,642,314,159,48.91,24.77,54.0,11.48,12.0
2021-02-10,47,Valladolid,174,94,40,54.02,22.99,57.0,44.26,45.0
2021-02-10,48,Bizkaia,248,89,80,35.89,32.26,34.0,27.48,27.0
2021-02-10,49,Zamora,19,14,1,73.68,5.26,63.0,415.47,364.0
2021-02-10,5,Ávila,18,8,4,44.44,22.22,40.0,370.33,304.0
2021-02-10,50,Zaragoza,199,77,57,38.69,28.64,39.0,33.83,36.0
2021-02-10,51,Ceuta,17,6,4,35.29,23.53,34.0,346.0,321.0
2021-02-10,52,Melilla,17,7,1,41.18,5.88,53.0,276.82,376.0
2021-02-10,6,Badajoz,146,43,24,29.45,16.44,35.0,31.43,37.0
2021-02-10,7,"Balears, Illes",299,105,97,35.12,32.44,40.0,22.6,22.0
2021-02-10,8,Barcelona,1232,566,406,45.94,32.95,47.0,6.4,6.0
2021-02-10,9,Burgos,103,41,26,39.81,25.24,38.0,63.16,64.0
2021-02-11,1,Araba/Álava,81,25,9,30.86,11.11,33.0,51.81,55.0
2021-02-11,10,Cáceres,69,20,14,28.99,20.29,33.0,71.42,77.0
2021-02-11,11,Cádiz,254,110,32,43.31,12.6,47.0,22.01,23.0
2021-02-11,12,Castellón/Castelló,114,52,20,45.61,17.54,52.0,55.39,60.0
2021-02-11,13,Ciudad Real,134,62,18,46.27,13.43,47.0,44.55,42.0
2021-02-11,14,Córdoba,180,76,24,42.22,13.33,43.0,30.86,31.0
2021-02-11,15,"Coruña, A",372,137,79,36.83,21.24,39.0,15.61,15.0
2021-02-11,16,Cuenca,41,7,4,17.07,9.76,22.0,65.44,88.0
2021-02-11,17,Girona,80,41,21,51.25,26.25,53.0,96.88,97.0
2021-02-11,18,Granada,257,107,43,41.63,16.73,45.0,22.71,24.0
2021-02-11,19,Guadalajara,48,32,0,66.67,0.0,72.0,138.9,156.0
2021-02-11,2,Albacete,97,38,27,39.18,27.84,46.0,69.09,71.0
2021-02-11,20,Gipuzkoa,119,48,38,40.34,31.93,38.0,60.73,56.0
2021-02-11,21,Huelva,83,25,18,30.12,21.69,35.0,62.42,65.0
2021-02-11,22,Huesca,29,6,4,20.69,13.79,24.0,118.9,119.0
2021-02-11,23,Jaén,155,51,29,32.9,18.71,32.0,33.3,30.0
2021-02-11,24,León,110,54,21,49.09,19.09,53.0,61.98,62.0
2021-02-11,25,Lleida,97,40,18,41.24,18.56,43.0,61.65,60.0
2021-02-11,26,"Rioja, La",87,55,10,63.22,11.49,65.0,85.87,85.0
2021-02-11,27,Lugo,96,27,19,28.12,19.79,26.0,49.91,51.0
2021-02-11,28,Madrid,1432,717,444,50.07,31.01,51.0,5.66,6.0
2021-02-11,29,Málaga,394,117,73,29.7,18.53,31.0,12.24,12.0
2021-02-11,3,Alicante/Alacant,494,268,82,54.25,16.6,61.0,14.34,15.0
2021-02-11,30,Murcia,490,138,97,28.16,19.8,32.0,9.79,10.0
2021-02-11,31,Navarra,134,25,40,18.66,29.85,22.0,36.2,40.0
2021-02-11,32,Ourense,84,21,24,25.0,28.57,23.0,63.77,61.0
2021-02-11,33,Asturias,333,125,45,37.54,13.51,36.0,15.33,15.0
2021-02-11,34,Palencia,40,23,3,57.5,7.5,63.0,162.5,172.0
2021-02-11,35,"Palmas, Las",276,62,92,22.46,33.33,23.0,20.21,20.0
2021-02-11,36,Pontevedra,235,50,60,21.28,25.53,23.0,19.92,20.0
2021-02-11,37,Salamanca,85,31,20,36.47,23.53,44.0,70.59,85.0
2021-02-11,38,Santa Cruz de Tenerife,196,18,77,9.18,39.29,8.0,24.73,24.0
2021-02-11,39,Cantabria,130,23,36,17.69,27.69,23.0,34.91,39.0
2021-02-11,4,Almería,225,81,16,36.0,7.11,38.0,19.16,20.0
2021-02-11,40,Segovia,31,16,9,51.61,29.03,54.0,260.13,270.0
2021-02-11,41,Sevilla,388,131,121,33.76,31.19,32.0,16.74,16.0
2021-02-11,42,Soria,25,17,2,68.0,8.0,65.0,304.0,295.0
2021-02-11,43,Tarragona,149,55,52,36.91,34.9,42.0,48.19,50.0
2021-02-11,44,Teruel,8,7,0,87.5,0.0,70.0,1093.75,938.0
2021-02-11,45,Toledo,165,84,20,50.91,12.12,56.0,38.2,42.0
2021-02-11,46,Valencia/València,632,299,159,47.31,25.16,52.0,11.47,12.0
2021-02-11,47,Valladolid,174,94,42,54.02,24.14,56.0,44.92,45.0
2021-02-11,48,Bizkaia,252,90,86,35.71,34.13,35.0,27.71,27.0
2021-02-11,49,Zamora,19,15,3,78.95,15.79,65.0,498.63,380.0
2021-02-11,5,Ávila,18,7,4,38.89,22.22,40.0,339.5,309.0
2021-02-11,50,Zaragoza,199,75,62,37.69,31.16,39.0,34.6,36.0
2021-02-11,51,Ceuta,17,7,3,41.18,17.65,34.0,346.06,326.0
2021-02-11,52,Melilla,17,8,1,47.06,5.88,52.0,311.41,361.0
2021-02-11,6,Badajoz,146,39,30,26.71,20.55,33.0,32.37,36.0
2021-02-11,7,"Balears, Illes",299,100,98,33.44,32.78,38.0,22.15,22.0
2021-02-11,8,Barcelona,1241,555,416,44.72,33.52,47.0,6.3,6.0
2021-02-11,9,Burgos,103,40,30,38.83,29.13,39.0,65.98,64.0
2021-02-12,1,Araba/Álava,81,26,13,32.1,16.05,33.0,59.44,55.0
2021-02-12,10,Cáceres,69,18,14,26.09,20.29,31.0,67.22,74.0
2021-02-12,11,Cádiz,254,109,37,42.91,14.57,46.0,22.63,23.0
2021-02-12,12,Castellón/Castelló,114,51,23,44.74,20.18,50.0,56.95,60.0
2021-02-12,13,Ciudad Real,134,60,16,44.78,11.94,47.0,42.33,42.0
2021-02-12,14,Córdoba,180,78,25,43.33,13.89,44.0,31.79,32.0
2021-02-12,15,"Coruña, A",372,139,70,37.37,18.82,39.0,15.1,15.0
2021-02-12,16,Cuenca,41,7,3,17.07,7.32,21.0,59.49,83.0
2021-02-12,17,Girona,79,41,21,51.9,26.58,52.0,99.34,97.0
2021-02-12,18,Granada,257,105,47,40.86,18.29,44.0,23.02,24.0
2021-02-12,19,Guadalajara,48,31,0,64.58,0.0,70.0,134.54,152.0
2021-02-12,2,Albacete,97,38,22,39.18,22.68,44.0,63.77,69.0
2021-02-12,20,Gipuzkoa,119,49,31,41.18,26.05,38.0,56.5,56.0
2021-02-12,21,Huelva,83,28,14,33.73,16.87,34.0,60.96,64.0
2021-02-12,22,Huesca,29,7,5,24.14,17.24,25.0,142.69,124.0
2021-02-12,23,Jaén,155,48,26,30.97,16.77,32.0,30.8,30.0
2021-02-12,24,León,108,53,18,49.07,16.67,52.0,60.87,62.0
2021-02-12,25,Lleida,99,40,17,40.4,17.17,43.0,58.15,61.0
2021-02-12,26,"Rioja, La",87,54,12,62.07,13.79,65.0,87.2,85.0
2021-02-12,27,Lugo,96,27,19,28.12,19.79,26.0,49.91,51.0
2021-02-12,28,Madrid,1428,707,445,49.51,31.16,51.0,5.65,6.0
2021-02-12,29,Málaga,394,107,70,27.16,17.77,31.0,11.4,12.0
2021-02-12,3,Alicante/Alacant,496,268,83,54.03,16.73,60.0,14.27,15.0
2021-02-12,30,Murcia,490,136,84,27.76,17.14,31.0,9.16,10.0
2021-02-12,31,Navarra,134,23,42,17.16,31.34,21.0,36.19,39.0
2021-02-12,32,Ourense,84,17,26,20.24,30.95,23.0,60.94,62.0
2021-02-12,33,Asturias,333,127,45,38.14,13.51,37.0,15.51,15.0
2021-02-12,34,Palencia,40,24,4,60.0,10.0,62.0,175.0,173.0
2021-02-12,35,"Palmas, Las",275,64,80,23.27,29.09,23.0,19.04,20.0
2021-02-12,36,Pontevedra,235,47,53,20.0,22.55,22.0,18.11,19.0
2021-02-12,37,Salamanca,85,29,22,34.12,25.88,42.0,70.59,81.0
2021-02-12,38,Santa Cruz de Tenerife,196,19,74,9.69,37.76,8.0,24.21,24.0
2021-02-12,39,Cantabria,130,24,38,18.46,29.23,22.0,36.68,39.0
2021-02-12,4,Almería,225,77,15,34.22,6.67,37.0,18.17,20.0
2021-02-12,40,Segovia,31,16,8,51.61,25.81,53.0,249.74,267.0
2021-02-12,41,Sevilla,388,128,108,32.99,27.84,32.0,15.68,16.0
2021-02-12,42,Soria,25,17,3,68.0,12.0,65.0,320.0,297.0
2021-02-12,43,Tarragona,145,56,53,38.62,36.55,41.0,51.84,49.0
2021-02-12,44,Teruel,8,7,0,87.5,0.0,73.0,1093.75,960.0
2021-02-12,45,Toledo,165,83,20,50.3,12.12,55.0,37.83,41.0
2021-02-12,46,Valencia/València,633,283,146,44.71,23.06,51.0,10.71,12.0
2021-02-12,47,Valladolid,174,93,48,53.45,27.59,56.0,46.57,45.0
2021-02-12,48,Bizkaia,249,87,88,34.94,35.34,35.0,28.22,27.0
2021-02-12,49,Zamora,19,15,3,78.95,15.79,67.0,498.63,400.0
2021-02-12,5,Ávila,18,7,4,38.89,22.22,40.0,339.5,317.0
2021-02-12,50,Zaragoza,200,76,67,38.0,33.5,38.0,35.75,36.0
2021-02-12,51,Ceuta,17,7,2,41.18,11.76,36.0,311.41,326.0
2021-02-12,52,Melilla,17,10,1,58.82,5.88,52.0,380.59,356.0
2021-02-12,6,Badajoz,143,39,31,27.27,21.68,31.0,34.23,35.0
2021-02-12,7,"Balears, Illes",299,100,89,33.44,29.77,37.0,21.14,22.0
2021-02-12,8,Barcelona,1230,543,421,44.15,34.23,46.0,6.37,6.0
2021-02-12,9,Burgos,103,39,25,37.86,24.27,39.0,60.32,64.0
2021-02-13,1,Araba/Álava,81,26,13,32.1,16.05,32.0,59.44,56.0
2021-02-13,10,Cáceres,69,19,13,27.54,18.84,30.0,67.22,71.0
2021-02-13,11,Cádiz,254,109,37,42.91,14.57,45.0,22.63,23.0
2021-02-13,12,Castellón/Castelló,114,51,23,44.74,20.18,49.0,56.95,60.0
2021-02-13,13,Ciudad Real,134,60,16,44.78,11.94,46.0,42.33,42.0
2021-02-13,14,Córdoba,180,77,24,42.78,13.33,44.0,31.17,32.0
2021-02-13,15,"Coruña, A",372,139,67,37.37,18.01,38.0,14.89,15.0
2021-02-13,16,Cuenca,41,7,3,17.07,7.32,20.0,59.49,78.0
2021-02-13,17,Girona,79,41,23,51.9,29.11,51.0,102.54,98.0
2021-02-13,18,Granada,257,104,48,40.47,18.68,43.0,23.02,24.0
2021-02-13,19,Guadalajara,48,31,0,64.58,0.0,68.0,134.54,146.0
2021-02-13,2,Albacete,94,36,20,38.3,21.28,43.0,63.38,68.0
2021-02-13,20,Gipuzkoa,119,49,28,41.18,23.53,39.0,54.38,57.0
2021-02-13,21,Huelva,83,28,14,33.73,16.87,34.0,60.96,64.0
2021-02-13,22,Huesca,29,7,5,24.14,17.24,25.0,142.69,129.0
2021-02-13,23,Jaén,155,48,29,30.97,18.71,31.0,32.05,30.0
2021-02-13,24,León,108,53,18,49.07,16.67,51.0,60.87,62.0
2021-02-13,25,Lleida,99,40,17,40.4,17.17,42.0,58.15,61.0
2021-02-13,26,"Rioja, La",87,54,12,62.07,13.79,64.0,87.2,85.0
2021-02-13,27,Lugo,96,27,17,28.12,17.71,26.0,47.74,51.0
2021-02-13,28,Madrid,1424,704,435,49.44,30.55,51.0,5.62,6.0
2021-02-13,29,Málaga,394,105,67,26.65,17.01,30.0,11.08,12.0
2021-02-13,3,Alicante/Alacant,496,266,83,53.63,16.73,58.0,14.19,15.0
2021-02-13,30,Murcia,490,134,85,27.35,17.35,30.0,9.12,10.0
2021-02-13,31,Navarra,134,23,42,17.16,31.34,20.0,36.19,38.0
2021-02-13,32,Ourense,84,17,26,20.24,30.95,23.0,60.94,63.0
2021-02-13,33,Asturias,333,128,48,38.44,14.41,37.0,15.87,16.0
2021-02-13,34,Palencia,40,24,4,60.0,10.0,61.0,175.0,174.0
2021-02-13,35,"Palmas, Las",276,68,69,24.64,25.0,23.0,17.99,20.0
2021-02-13,36,Pontevedra,235,47,51,20.0,21.7,22.0,17.74,19.0
2021-02-13,37,Salamanca,85,29,22,34.12,25.88,40.0,70.59,78.0
2021-02-13,38,Santa Cruz de Tenerife,196,19,78,9.69,39.8,9.0,25.25,25.0
2021-02-13,39,Cantabria,130,24,38,18.46,29.23,21.0,36.68,39.0
2021-02-13,4,Almería,225,77,14,34.22,6.22,36.0,17.97,19.0
2021-02-13,40,Segovia,31,16,8,51.61,25.81,52.0,249.74,263.0
2021-02-13,41,Sevilla,388,126,107,32.47,27.58,32.0,15.48,15.0
2021-02-13,42,Soria,25,17,3,68.0,12.0,65.0,320.0,299.0
2021-02-13,43,Tarragona,145,56,53,38.62,36.55,40.0,51.84,49.0
2021-02-13,44,Teruel,8,7,0,87.5,0.0,75.0,1093.75,960.0
2021-02-13,45,Toledo,165,83,20,50.3,12.12,54.0,37.83,41.0
2021-02-13,46,Valencia/València,633,283,147,44.71,23.22,50.0,10.73,11.0
2021-02-13,47,Valladolid,174,93,48,53.45,27.59,55.0,46.57,45.0
2021-02-13,48,Bizkaia,249,87,88,34.94,35.34,35.0,28.22,28.0
2021-02-13,49,Zamora,19,15,3,78.95,15.79,69.0,498.63,419.0
2021-02-13,5,Ávila,18,7,4,38.89,22.22,40.0,339.5,326.0
2021-02-13,50,Zaragoza,199,75,66,37.69,33.17,38.0,35.61,36.0
2021-02-13,51,Ceuta,17,7,2,41.18,11.76,38.0,311.41,326.0
2021-02-13,52,Melilla,17,10,1,58.82,5.88,52.0,380.59,351.0
2021-02-13,6,Badajoz,143,39,27,27.27,18.88,30.0,32.27,34.0
2021-02-13,7,"Balears, Illes",299,100,89,33.44,29.77,36.0,21.14,22.0
2021-02-13,8,Barcelona,1224,543,420,44.36,34.31,46.0,6.43,6.0
2021-02-13,9,Burgos,103,39,23,37.86,22.33,39.0,58.44,63.0
2021-02-14,1,Araba/Álava,79,29,16,36.71,20.25,33.0,72.1,58.0
2021-02-14,10,Cáceres,69,15,10,21.74,14.49,29.0,52.51,68.0
2021-02-14,11,Cádiz,251,108,30,43.03,11.95,45.0,21.9,23.0
2021-02-14,12,Castellón/Castelló,115,52,17,45.22,14.78,47.0,52.17,59.0
2021-02-14,13,Ciudad Real,133,58,18,43.61,13.53,46.0,42.96,43.0
2021-02-14,14,Córdoba,180,73,19,40.56,10.56,43.0,28.4,31.0
2021-02-14,15,"Coruña, A",372,141,58,37.9,15.59,38.0,14.38,15.0
2021-02-14,16,Cuenca,41,7,5,17.07,12.2,19.0,71.39,75.0
2021-02-14,17,Girona,79,42,22,53.16,27.85,51.0,102.54,99.0
2021-02-14,18,Granada,257,103,50,40.08,19.46,42.0,23.17,23.0
2021-02-14,19,Guadalajara,48,32,3,66.67,6.25,68.0,151.92,145.0
2021-02-14,2,Albacete,97,36,21,37.11,21.65,41.0,60.58,67.0
2021-02-14,20,Gipuzkoa,119,49,26,41.18,21.85,40.0,52.97,58.0
2021-02-14,21,Huelva,83,27,11,32.53,13.25,34.0,55.16,62.0
2021-02-14,22,Huesca,29,5,6,17.24,20.69,24.0,130.79,132.0
2021-02-14,23,Jaén,155,46,29,29.68,18.71,31.0,31.22,30.0
2021-02-14,24,León,108,52,16,48.15,14.81,51.0,58.3,62.0
2021-02-14,25,Lleida,103,47,14,45.63,13.59,42.0,57.5,60.0
2021-02-14,26,"Rioja, La",87,48,8,55.17,9.2,63.0,73.99,83.0
2021-02-14,27,Lugo,96,27,16,28.12,16.67,25.0,46.66,51.0
2021-02-14,28,Madrid,1414,689,404,48.73,28.57,50.0,5.47,6.0
2021-02-14,29,Málaga,394,111,62,28.17,15.74,29.0,11.14,12.0
2021-02-14,3,Alicante/Alacant,490,245,90,50.0,18.37,56.0,13.95,15.0
2021-02-14,30,Murcia,490,121,82,24.69,16.73,29.0,8.45,10.0
2021-02-14,31,Navarra,134,24,41,17.91,30.6,19.0,36.2,37.0
2021-02-14,32,Ourense,84,17,20,20.24,23.81,22.0,52.44,61.0
2021-02-14,33,Asturias,333,131,45,39.34,13.51,38.0,15.87,16.0
2021-02-14,34,Palencia,40,24,5,60.0,12.5,61.0,181.25,175.0
2021-02-14,35,"Palmas, Las",276,67,74,24.28,26.81,23.0,18.51,20.0
2021-02-14,36,Pontevedra,235,48,49,20.43,20.85,21.0,17.57,19.0
2021-02-14,37,Salamanca,85,33,19,38.82,22.35,39.0,71.96,76.0
2021-02-14,38,Santa Cruz de Tenerife,196,21,69,10.71,35.2,9.0,23.42,25.0
2021-02-14,39,Cantabria,130,27,38,20.77,29.23,21.0,38.46,39.0
2021-02-14,4,Almería,225,75,13,33.33,5.78,35.0,17.38,19.0
2021-02-14,40,Segovia,31,16,8,51.61,25.81,52.0,249.74,261.0
2021-02-14,41,Sevilla,388,121,100,31.19,25.77,32.0,14.68,16.0
2021-02-14,42,Soria,25,20,2,80.0,8.0,68.0,352.0,309.0
2021-02-14,43,Tarragona,147,58,56,39.46,38.1,39.0,52.76,50.0
2021-02-14,44,Teruel,8,7,1,87.5,12.5,79.0,1250.0,1004.0
2021-02-14,45,Toledo,165,80,26,48.48,15.76,52.0,38.93,40.0
2021-02-14,46,Valencia/València,633,273,155,43.13,24.49,48.0,10.68,11.0
2021-02-14,47,Valladolid,174,96,41,55.17,23.56,54.0,45.25,45.0
2021-02-14,48,Bizkaia,253,83,91,32.81,35.97,35.0,27.19,27.0
2021-02-14,49,Zamora,20,12,4,60.0,20.0,70.0,400.0,433.0
2021-02-14,5,Ávila,18,6,3,33.33,16.67,40.0,277.78,326.0
2021-02-14,50,Zaragoza,199,77,58,38.69,29.15,38.0,34.09,35.0
2021-02-14,51,Ceuta,17,7,1,41.18,5.88,39.0,276.82,311.0
2021-02-14,52,Melilla,17,8,1,47.06,5.88,51.0,311.41,341.0
2021-02-14,6,Badajoz,143,35,22,24.48,15.38,28.0,27.87,32.0
2021-02-14,7,"Balears, Illes",299,92,78,30.77,26.09,34.0,19.02,21.0
2021-02-14,8,Barcelona,1211,538,406,44.43,33.53,45.0,6.44,6.0
2021-02-14,9,Burgos,103,37,21,35.92,20.39,38.0,54.67,62.0
2021-02-15,1,Araba/Álava,80,29,14,36.25,17.5,33.0,67.19,60.0
2021-02-15,10,Cáceres,69,16,15,23.19,21.74,27.0,65.12,67.0
2021-02-15,11,Cádiz,254,101,38,39.76,14.96,44.0,21.54,23.0
2021-02-15,12,Castellón/Castelló,115,42,28,36.52,24.35,45.0,52.93,57.0
2021-02-15,13,Ciudad Real,132,54,19,40.91,14.39,45.0,41.89,42.0
2021-02-15,14,Córdoba,180,72,19,40.0,10.56,43.0,28.09,30.0
